model,ip_mode,after_task,task_category,accuracy_seen,macro_f1_seen,fpr_seen,detection_rate_seen,retention_rate,retention_normalised,task0_accuracy,task0_macro_f1,current_task_recall,next_task_recall_before_training,train_seconds,train_steps,ewc_stability_ratio,ewc_lambda,ewc_gamma,seed
ffnn_ewc_replay,none,2,WebAttack,0.999855897945408,0.933136832306064,9.178642609881464e-05,0.9995130335147522,1.0,1.0,0.9999062738821358,0.9997811128659664,0.9166666666666666,0.0,7.131512403488159,850,0.0169170554727315,,,43
ffnn_ewc_replay,none,3,Infiltration,0.9993391685185066,0.8944692546731299,0.0003108510324139,0.9976238703645997,1.0,1.0,0.9997620798546524,0.9997447224994308,0.9937933552391384,0.0,13.631563425064089,1670,0.0153083549812436,,,43
ffnn_ewc_replay,none,4,Botnet,0.9993578003472636,0.9285687017981262,0.0003825541278994,0.9979578738549508,1.0,1.0,0.9998125477642716,0.999757459730212,1.0,0.0,8.687838077545166,980,0.0233476348221302,,,43
ffnn_ewc_replay,none,5,PortScan,0.9928017294247516,0.9290092473253354,0.0003219056816352,0.9988846754405531,1.0,1.0,0.9997909186601492,0.9997520009964744,0.9992827133927656,0.0,14.949899196624756,1820,0.0210134144872427,,,43
ffnn_ewc_replay,none,6,DDoS,0.9915550602386488,0.9308057244036791,0.0003604569190184,0.9990860743002148,1.0,1.0,0.999747660451904,0.999741083171452,1.0,,8.643655061721802,970,0.0205786824226379,,,43
ffnn_naive,none,0,BruteForce,0.999992790298626,0.999802944543727,7.27685523424197e-06,1.0,1.0,1.0,0.999992790298626,0.999802944543727,1.0,0.0,15.794498920440674,4740,,,,43
ffnn_naive,none,1,DoS,0.993628038307178,0.6642284731957422,7.850217843545158e-05,0.9568594851803016,0.0,0.0,0.9907211143314444,0.4976694662045437,0.9933047670058918,0.0,10.572402954101562,3390,,,,43
ffnn_naive,none,2,WebAttack,0.86784703946121,0.2532280231811477,0.0002841008426868,0.0175880836436551,0.0,0.0,0.9904543553806,0.4984832651165491,0.9583333333333334,0.0,2.5978875160217285,850,,,,43
ffnn_naive,none,3,Infiltration,0.8864276875433266,0.3761239651314427,0.0004740478244313,0.3565557806170146,0.0,0.0,0.990360629262736,0.4998671775781196,0.998296215163685,0.0,5.4267237186431885,1670,,,,43
ffnn_naive,none,4,Botnet,0.8473259520015223,0.3119304950039591,2.456769628711916e-05,0.0014197638913199,0.0,0.0,0.9907643725396894,0.4976803815690833,1.0,0.0,3.2417478561401367,980,,,,43
ffnn_naive,none,5,PortScan,0.8686219796393966,0.3869799097073761,0.0001609528408176,0.582583587379483,0.0,0.0,0.9907355337341928,0.4976731047120987,0.9993510264029783,0.0,6.04580020904541,1820,,,,43
ffnn_naive,none,6,DDoS,0.8554512614568722,0.3285571454857284,0.0002966592342363,0.4939476728923804,0.0,0.0,0.9907211143314444,0.4976694662045437,1.0,,3.216061353683472,970,,,,43
gnn_replay,none,0,BruteForce,0.9999855805972516,0.9996060414834552,1.455371046848394e-05,1.0,1.0,1.0,0.9999855805972516,0.9996060414834552,1.0,0.0,9.400996923446655,970,,,,43
gnn_replay,none,1,DoS,0.9993632227631104,0.998998240758377,0.0007310515366801,0.9999140056182996,1.0,1.0,0.999992790298626,0.999802944543727,0.9999107302267451,0.0,22.83035445213318,700,,,,43
gnn_replay,none,2,WebAttack,0.9988775208379156,0.9177433675216808,0.0007517745375712,0.996448009166428,1.0,1.0,0.999992790298626,0.999802944543727,1.0,0.0,6.890087127685547,180,,,,43
