model,ip_mode,after_task,task_category,accuracy_seen,macro_f1_seen,fpr_seen,detection_rate_seen,retention_rate,retention_normalised,task0_accuracy,task0_macro_f1,current_task_recall,next_task_recall_before_training,train_seconds,train_steps,ewc_stability_ratio,ewc_lambda,ewc_gamma
ffnn_ewc_replay,none,2,WebAttack,0.9998331449894199,0.9587489473809304,9.615720829399629e-05,0.9993698080779146,1.0,1.0,0.999956741791755,0.9997938482430113,0.9583333333333334,0.0,27.975634574890137,850,0.010892750695347786,10.0,0.9
ffnn_ewc_replay,permute,2,WebAttack,0.9998331449894199,0.9587489473809304,9.615720829399629e-05,0.9993698080779146,1.0,1.0,0.999956741791755,0.9997938482430113,0.9583333333333334,0.0,27.975634574890137,850,0.010892750695347786,10.0,0.9
ffnn_ewc_replay,random_src,2,WebAttack,0.9998331449894199,0.9587489473809304,9.615720829399629e-05,0.9993698080779146,1.0,1.0,0.999956741791755,0.9997938482430113,0.9583333333333334,0.0,27.975634574890137,850,0.010892750695347786,10.0,0.9
ffnn_ewc_replay,none,3,Infiltration,0.998969880337672,0.9293693026237152,0.0009636382004833733,0.9987145528201932,1.0,1.0,0.9992790298625831,0.9996227761684291,0.9967749787026895,0.0,58.2484655380249,1670,0.010057497769594193,10.0,0.9
ffnn_ewc_replay,permute,3,Infiltration,0.998969880337672,0.9293693026237152,0.0009636382004833733,0.9987145528201932,1.0,1.0,0.9992790298625831,0.9996227761684291,0.9967749787026895,0.0,58.2484655380249,1670,0.010057497769594193,10.0,0.9
ffnn_ewc_replay,random_src,3,Infiltration,0.998969880337672,0.9293693026237152,0.0009636382004833733,0.9987145528201932,1.0,1.0,0.9992790298625831,0.9996227761684291,0.9967749787026895,0.0,58.2484655380249,1670,0.010057497769594193,10.0,0.9
ffnn_ewc_replay,none,4,Botnet,0.9994588873296387,0.9349753032211542,0.00034394774801966817,0.9984051967248186,1.0,1.0,0.9998269671670199,0.9997610988198274,1.0,0.0,32.401758432388306,980,0.01696489006280899,10.0,0.9
ffnn_ewc_replay,permute,4,Botnet,0.9994588873296387,0.9349753032211542,0.00034394774801966817,0.9984051967248186,1.0,1.0,0.9998269671670199,0.9997610988198274,1.0,0.0,32.401758432388306,980,0.01696489006280899,10.0,0.9
ffnn_ewc_replay,random_src,4,Botnet,0.9994588873296387,0.9349753032211542,0.00034394774801966817,0.9984051967248186,1.0,1.0,0.9998269671670199,0.9997610988198274,1.0,0.0,32.401758432388306,980,0.01696489006280899,10.0,0.9
ffnn_ewc_replay,none,5,PortScan,0.9925717527290568,0.9260683792713104,0.0005665539996780943,0.9987111805090837,1.0,1.0,0.9997909186601491,0.9997520009964745,0.998804522321276,0.0,58.6792938709259,1820,0.015268568880856037,10.0,0.9
ffnn_ewc_replay,permute,5,PortScan,0.9925717527290568,0.9260683792713104,0.0005665539996780943,0.9987111805090837,1.0,1.0,0.9997909186601491,0.9997520009964745,0.998804522321276,0.0,58.6792938709259,1820,0.015268568880856037,10.0,0.9
ffnn_ewc_replay,random_src,5,PortScan,0.9925717527290568,0.9260683792713104,0.0005665539996780943,0.9987111805090837,1.0,1.0,0.9997909186601491,0.9997520009964745,0.998804522321276,0.0,58.6792938709259,1820,0.015268568880856037,10.0,0.9
ffnn_ewc_replay,none,6,DDoS,0.9909762119785562,0.9472964368793617,0.00037640634021391366,0.9992416361214549,1.0,1.0,0.9998413865697683,0.9997647378564762,1.0,,31.654622316360474,970,0.01807439886033535,10.0,0.9
ffnn_ewc_replay,permute,6,DDoS,0.9909762119785562,0.9472964368793617,0.00037640634021391366,0.9992416361214549,1.0,1.0,0.9998413865697683,0.9997647378564762,1.0,,31.654622316360474,970,0.01807439886033535,10.0,0.9
ffnn_ewc_replay,random_src,6,DDoS,0.9909762119785562,0.9472964368793617,0.00037640634021391366,0.9992416361214549,1.0,1.0,0.9998413865697683,0.9997647378564762,1.0,,31.654622316360474,970,0.01807439886033535,10.0,0.9
